Id de pago,fecha,CVU/CBU, Valor 
10558,14/4/2025,7952040138615920000000, $170.047 
10559,10/4/2025,1599906229584790000000, $82.452 
10560,7/4/2025,9391219716521860000000, $61.338 
10561,15/4/2025,4625104199305210000000, $79.801 
10562,12/4/2025,8671363847364540000000, $106.097 
10563,2/4/2025,3542404477456310000000, $55.290 
10564,1/4/2025,4756975101210820000000, $156.896 
10565,7/4/2025,4919495851948610000000, $106.904 
10566,6/4/2025,5468347189492110000000, $169.193 
10567,8/4/2025,6049589250331260000000, $93.295 
10568,1/4/2025,1135532276120800000000, $180.990 
10569,10/4/2025,9786775943413510000000, $76.164 
10570,2/4/2025,4625104199305210000000, $113.283 
10571,3/4/2025,2129873779400220000000, $155.534 
10572,13/4/2025,7657255516105140000000, $92.056 
10573,13/4/2025,5465692922711630000000, $121.402 
10574,11/4/2025,7900703138674360000000, $136.264 
10575,4/4/2025,2047835249457480000000, $71.816 
10576,7/4/2025,1424460508640730000000, $119.447 
10577,5/4/2025,9798767349218530000000, $70.705 
10578,13/4/2025,2129873779400220000000, $146.272 
10579,9/4/2025,4279197314180250000000, $181.648 
10580,10/4/2025,9649641498478330000000, $53.705 
10581,14/4/2025,6062510864724680000000, $153.690 
10582,8/4/2025,5846237021143900000000, $126.657 
10583,13/4/2025,4756975101210820000000, $168.565 
10584,9/4/2025,7138512868566790000000, $97.879 
10585,13/4/2025,4739093289474880000000, $87.318 
10586,2/4/2025,9064821306055800000000, $65.998 
10587,2/4/2025,8944383491849780000000, $73.930 
10588,8/4/2025,2772929965369000000000, $63.003 
10589,15/4/2025,6927359023042170000000, $92.191 
10590,10/4/2025,2129873779400220000000, $79.393 
10591,8/4/2025,7899686173854950000000, $93.155 
10592,8/4/2025,3903575001225800000000, $170.084 
10593,6/4/2025,7952040138615920000000, $58.807 
10594,8/4/2025,3139598518491610000000, $60.411 
10595,12/4/2025,2337100263831370000000, $91.306 
10596,2/4/2025,2772929965369000000000, $79.090 
10597,8/4/2025,9873052363609460000000, $100.016 
10598,5/4/2025,5846237021143900000000, $162.861 
10599,4/5/2025,7138512868566790000000, $131.887 
10600,9/5/2025,1831622936090280000000, $70.806 
10601,15/4/2025,3622546757575540000000, $156.005 
10602,1/5/2025,4919495851948610000000, $80.347 
10603,4/5/2025,5444310699074410000000, $191.923 
10604,12/5/2025,9736513593323050000000, $126.961 
10605,9/5/2025,6062510864724680000000, $50.315 
10606,15/5/2025,4022832933031750000000, $65.280 
10607,8/5/2025,2567099084090720000000, $95.680 
10608,4/5/2025,5117305773618830000000, $55.468 
10609,15/5/2025,6522317459479750000000, $109.368 
10610,7/5/2025,9485782608370420000000, $89.533 
10611,1/5/2025,2698999302843630000000, $85.180 
10612,2/5/2025,7340960534911110000000, $54.587 
10613,7/5/2025,2698999302843630000000, $72.479 
10614,12/5/2025,5513026903129130000000, $170.269 
10615,5/5/2025,4649132091620120000000, $151.481 
10616,6/5/2025,7385183762532280000000, $161.404 
10617,7/5/2025,2645474487824410000000, $69.225 
10618,4/5/2025,6522317459479750000000, $78.603 
10619,15/5/2025,5465692922711630000000, $91.888 
10620,8/5/2025,3622546757575540000000, $177.377 
10621,12/5/2025,2898753242884000000000, $156.685 
10622,14/5/2025,8555737009968730000000, $132.387 
10623,12/5/2025,8671363847364540000000, $138.497 
10624,8/5/2025,2399512060225930000000, $173.579 
10625,5/5/2025,4919495851948610000000, $100.508 
10626,9/5/2025,2548682223996000000000, $107.373 
10627,13/5/2025,4625104199305210000000, $77.316 
10628,7/5/2025,4279197314180250000000, $163.337 
10629,15/5/2025,6097490679148810000000, $57.001 
10630,1/5/2025,8555737009968730000000, $185.652 
10631,7/5/2025,3903575001225800000000, $93.204 
10632,2/5/2025,9918705234345920000000, $107.301 
10633,11/5/2025,7463433831270050000000, $65.263 
10634,3/5/2025,5738542183850040000000, $147.508 
10635,1/5/2025,4203623168121110000000, $130.391 
10636,8/5/2025,6097490679148810000000, $171.477 
10637,13/5/2025,7152486951219100000000, $163.940 
10638,11/5/2025,2476716673525860000000, $54.904 
10639,2/5/2025,8672747146995710000000, $199.767 
10640,8/5/2025,8913811465076470000000, $131.428 
10641,3/5/2025,4207339942053770000000, $86.046 
10642,14/5/2025,3967038078211300000000, $196.803 
10643,5/5/2025,8776118204857300000000, $115.693 
10644,4/5/2025,2772929965369000000000, $190.865 
10645,4/5/2025,2281135864391360000000, $101.637 
10646,3/5/2025,3392326707794260000000, $156.282 
10647,11/5/2025,2003509300646090000000, $99.377 
10648,7/5/2025,9918705234345920000000, $197.311 
10649,8/5/2025,7863471034839500000000, $161.516 
10650,12/5/2025,1112192065530490000000, $192.243 
10651,6/5/2025,3569167187044620000000, $71.292 
10652,2/5/2025,1135532276120800000000, $178.630 
10653,15/5/2025,4739093289474880000000, $95.082 
10654,4/5/2025,8913811465076470000000, $130.919 
10655,7/5/2025,5973855585697530000000, $96.556 
10656,11/5/2025,7997907978126240000000, $189.241 
10657,3/5/2025,8913811465076470000000, $194.237 
10658,12/5/2025,5782501953513740000000, $193.970 
10659,4/5/2025,9748929398242090000000, $134.839 
10660,8/5/2025,5468347189492110000000, $79.497 
10661,7/5/2025,9301914663635570000000, $182.749 
10662,15/5/2025,2047835249457480000000, $95.228 
10663,11/5/2025,3903575001225800000000, $174.050 
10664,6/5/2025,8956755084607460000000, $100.415 
10665,1/5/2025,9959869731196110000000, $72.974 
10666,5/5/2025,7138512868566790000000, $72.633 
10667,1/5/2025,6062510864724680000000, $165.930 
10668,10/5/2025,9786775943413510000000, $197.496 
10669,14/5/2025,3253840470755770000000, $169.517 
10670,1/5/2025,7463433831270050000000, $183.420 
10671,13/5/2025,4207339942053770000000, $175.974 
10672,13/5/2025,4198878848270070000000, $64.218 
10673,9/5/2025,4649132091620120000000, $189.650 
10674,3/5/2025,9786775943413510000000, $74.028 
10675,11/5/2025,1831622936090280000000, $135.699 
10676,9/5/2025,6871877630907340000000, $95.880 
10677,11/5/2025,2337100263831370000000, $129.150 
10678,9/5/2025,5930181715250340000000, $131.032 
10679,9/5/2025,6758376167184140000000, $84.275 
10680,3/5/2025,4739093289474880000000, $166.301 
10681,4/5/2025,3392326707794260000000, $120.663 
10682,11/5/2025,4985434974457620000000, $191.511 
10683,3/5/2025,5930181715250340000000, $136.680 
10684,6/5/2025,4738588789752250000000, $161.015 
10685,6/5/2025,4022832933031750000000, $53.704 
10686,1/5/2025,6927359023042170000000, $132.737 
10687,10/5/2025,1686688768285500000000, $181.819 
10688,12/5/2025,8944383491849780000000, $118.700 
10689,9/5/2025,5120658000397530000000, $72.328 
10690,10/5/2025,4609186475649680000000, $151.680 
10691,4/5/2025,5465692922711630000000, $158.984 
10692,8/5/2025,9649641498478330000000, $70.849 
10693,15/5/2025,2047835249457480000000, $197.466 
10694,5/5/2025,6758376167184140000000, $155.294 
10695,12/5/2025,9098586370061070000000, $150.201 
10696,5/5/2025,7152486951219100000000, $159.342 
10697,6/5/2025,6049589250331260000000, $82.632 
10698,13/5/2025,7385183762532280000000, $100.349 
10699,2/5/2025,8571141132270220000000, $75.484 
10700,5/5/2025,5782501953513740000000, $129.009 
10701,15/5/2025,2129873779400220000000, $66.526 
10702,5/5/2025,9090011910089050000000, $166.557 
10703,11/5/2025,8203993523394500000000, $117.834 
10704,8/5/2025,1135532276120800000000, $67.911 
10705,13/5/2025,8944383491849780000000, $156.333 
10706,13/5/2025,4609186475649680000000, $197.263 
10707,5/5/2025,4756975101210820000000, $129.591 
10708,11/5/2025,2772929965369000000000, $196.050 
10709,3/5/2025,3354991467350240000000, $137.064 
10710,6/5/2025,3569167187044620000000, $170.865 
10711,15/5/2025,4207339942053770000000, $145.879 
10712,9/5/2025,8571141132270220000000, $174.100 
10713,6/5/2025,1424460508640730000000, $160.361 
10714,7/5/2025,3542404477456310000000, $194.532 
10715,11/5/2025,1686688768285500000000, $71.985 
10716,12/5/2025,4561779673192690000000, $160.615 
10717,3/5/2025,4609186475649680000000, $186.435 
10718,15/5/2025,9959869731196110000000, $68.405 
10719,15/5/2025,9959869731196110000000, $127.645 
10720,15/5/2025,2337100263831370000000, $108.333 
10721,1/5/2025,1599906229584790000000, $100.216 
10722,15/5/2025,2898753242884000000000, $62.509 
10723,7/5/2025,7657255516105140000000, $127.609 
10724,13/5/2025,6793018414117640000000, $170.207 
10725,3/5/2025,7657255516105140000000, $166.048 
10726,7/5/2025,5930181715250340000000, $182.467 
10727,8/5/2025,4462155701852230000000, $138.962 
10728,6/5/2025,5973855585697530000000, $81.736 
10729,15/5/2025,8571141132270220000000, $122.180 
10730,15/5/2025,9064821306055800000000, $143.518 
10731,11/5/2025,2548682223996000000000, $114.041 
10732,4/5/2025,2698999302843630000000, $102.390 
10733,2/5/2025,4921783310033160000000, $163.670 
10734,11/5/2025,9301914663635570000000, $146.170 
10735,4/5/2025,8149043925352400000000, $149.325 
10736,3/5/2025,5782501953513740000000, $144.361 
10737,9/5/2025,4739093289474880000000, $51.087 
10738,7/5/2025,4006646858395060000000, $186.719 
10739,1/5/2025,9064821306055800000000, $130.527 
10740,14/5/2025,9748929398242090000000, $184.473 
10741,10/5/2025,3569167187044620000000, $182.066 
10742,12/5/2025,3266747550821390000000, $123.694 
10743,1/5/2025,4058688834338790000000, $161.676 
10744,9/5/2025,3542404477456310000000, $96.506 
10745,6/5/2025,3542404477456310000000, $149.629 
10746,8/5/2025,8469153896754610000000, $137.123 
10747,14/5/2025,4141229099761540000000, $164.277 
10748,8/5/2025,5444310699074410000000, $148.735 
10749,11/5/2025,8401655961961310000000, $104.082 
10750,9/5/2025,4279197314180250000000, $177.937 
10751,12/5/2025,7340960534911110000000, $185.999 
10752,7/5/2025,7953401268952790000000, $194.984 
10753,5/5/2025,9531471274862790000000, $70.094 
10754,7/5/2025,8306963095360180000000, $131.615 
10755,4/5/2025,2476716673525860000000, $119.614 
10756,5/5/2025,4006646858395060000000, $169.478 
10757,1/5/2025,7657255516105140000000, $87.005 
10758,5/5/2025,8445671467790750000000, $84.986 
10759,8/5/2025,6927359023042170000000, $156.751 
10760,14/5/2025,9649641498478330000000, $62.616 
10761,9/5/2025,2567099084090720000000, $140.589 
10762,7/5/2025,8776118204857300000000, $56.873 
10763,12/5/2025,6927359023042170000000, $182.835 
10764,4/5/2025,2314407897385040000000, $107.970 
10765,15/5/2025,4058688834338790000000, $156.140 
10766,8/5/2025,8552897590627620000000, $188.076 
10767,5/5/2025,4985434974457620000000, $88.546 
10768,4/5/2025,5117305773618830000000, $60.353 
10769,5/5/2025,7900703138674360000000, $69.741 
10770,4/5/2025,5444310699074410000000, $144.252 
10771,3/5/2025,1599906229584790000000, $92.830 
10772,11/5/2025,5930181715250340000000, $108.701 
10773,15/5/2025,7952040138615920000000, $75.940 
10774,2/5/2025,8571141132270220000000, $74.470 
10775,5/5/2025,9090011910089050000000, $170.301 
10776,4/5/2025,4756975101210820000000, $186.747 
10777,2/5/2025,9748929398242090000000, $57.331 
10778,13/5/2025,7952040138615920000000, $119.464 
10779,3/5/2025,8469153896754610000000, $95.938 
10780,6/5/2025,4919495851948610000000, $99.587 
10781,12/5/2025,4738588789752250000000, $112.468 
10782,10/5/2025,2698999302843630000000, $145.104 
10783,2/5/2025,9485782608370420000000, $198.323 
10784,15/5/2025,1599906229584790000000, $80.543 
10785,4/5/2025,7997907978126240000000, $133.183 
10786,8/5/2025,3747440670864670000000, $193.410 
10787,3/5/2025,2399512060225930000000, $129.178 
10788,4/5/2025,3266747550821390000000, $117.533 
10789,6/5/2025,6871877630907340000000, $126.935 
10790,9/5/2025,5120658000397530000000, $112.726 
10791,1/5/2025,4561779673192690000000, $100.978 
10792,7/5/2025,4022832933031750000000, $70.518 
10793,15/5/2025,8469153896754610000000, $115.093 
10794,6/5/2025,7340960534911110000000, $63.167 
10795,4/5/2025,9098586370061070000000, $113.867 
10796,6/5/2025,6793018414117640000000, $170.741 
10797,15/5/2025,2567099084090720000000, $101.662 
10798,9/5/2025,1831622936090280000000, $75.458 
10799,1/5/2025,9064821306055800000000, $183.587 
10800,2/5/2025,4985434974457620000000, $77.714 
10801,6/5/2025,8401655961961310000000, $137.170 
10802,2/5/2025,4921783310033160000000, $162.475 
10803,6/5/2025,7152486951219100000000, $181.213 
10804,11/5/2025,9918705234345920000000, $83.069 
10805,8/5/2025,7900703138674360000000, $151.539 
10806,8/5/2025,4738588789752250000000, $174.711 
10807,6/5/2025,1529399085474410000000, $157.638 
10808,14/5/2025,7952040138615920000000, $88.696 
10809,10/5/2025,6871877630907340000000, $143.709 
10810,14/5/2025,5468347189492110000000, $134.213 
10811,6/5/2025,1599906229584790000000, $98.981 
10812,14/5/2025,8327358679900400000000, $176.647 
10813,7/5/2025,9649641498478330000000, $135.819 
10814,13/5/2025,1831622936090280000000, $56.355 
10815,11/5/2025,1135532276120800000000, $176.497 
10816,1/5/2025,7463433831270050000000, $112.293 
10817,13/5/2025,8306963095360180000000, $93.855 
10818,11/5/2025,8956755084607460000000, $149.152 
10819,8/5/2025,5973855585697530000000, $176.138 
10820,9/5/2025,8776118204857300000000, $146.881 
10821,8/5/2025,4022832933031750000000, $117.703 
10822,8/5/2025,5738542183850040000000, $78.576 
10823,1/5/2025,3139598518491610000000, $168.054 
10824,9/5/2025,8203993523394500000000, $149.437 
10825,13/5/2025,8555737009968730000000, $104.993 
10826,1/5/2025,5846237021143900000000, $95.468 
10827,10/5/2025,4561779673192690000000, $196.589 
10828,5/5/2025,1112192065530490000000, $162.191 
10829,13/5/2025,8672747146995710000000, $90.455 
10830,12/5/2025,5117305773618830000000, $142.522 
10831,13/5/2025,5738542183850040000000, $196.943 
10832,4/5/2025,9798767349218530000000, $91.719 
10833,6/5/2025,4738588789752250000000, $95.147 
10834,2/5/2025,8327358679900400000000, $178.511 
10835,11/5/2025,4739093289474880000000, $187.558 
10836,11/5/2025,8327358679900400000000, $85.668 
10837,12/5/2025,4141229099761540000000, $89.293 
10838,3/5/2025,3392326707794260000000, $115.795 
10839,3/5/2025,1831622936090280000000, $65.711 
10840,11/5/2025,8913811465076470000000, $108.357 
10841,6/5/2025,9098586370061070000000, $122.086 
10842,7/5/2025,9098586370061070000000, $176.936 
10843,6/5/2025,2898753242884000000000, $68.457 
10844,10/5/2025,7385183762532280000000, $184.892 
10845,6/5/2025,3747440670864670000000, $88.485 
10846,14/5/2025,9736513593323050000000, $134.512 
10847,12/5/2025,2645474487824410000000, $59.227 
10848,12/5/2025,4141229099761540000000, $178.872 
10849,4/5/2025,2314407897385040000000, $54.206 
10850,7/5/2025,4207339942053770000000, $114.124 
10851,15/5/2025,3266747550821390000000, $173.204 
10852,9/5/2025,5986565278541760000000, $94.047 
10853,4/5/2025,8306963095360180000000, $85.228 
10854,13/5/2025,5782501953513740000000, $71.356 
10855,9/5/2025,2314407897385040000000, $159.878 
10856,13/5/2025,8671363847364540000000, $148.116 
10857,8/5/2025,8555737009968730000000, $121.574 
10858,9/5/2025,6793018414117640000000, $188.203 
10859,1/5/2025,5513026903129130000000, $80.769 
10860,7/5/2025,8203993523394500000000, $184.492 
10861,12/5/2025,3622546757575540000000, $187.116 
10862,5/5/2025,2476716673525860000000, $142.860 
10863,1/5/2025,5465692922711630000000, $157.957 
10864,11/5/2025,4738588789752250000000, $96.095 
10865,15/5/2025,7657255516105140000000, $130.386 
10866,13/5/2025,3354991467350240000000, $55.517 
10867,14/5/2025,5103976690518920000000, $86.553 
10868,1/5/2025,5986565278541760000000, $153.618 
10869,14/5/2025,9786775943413510000000, $96.393 
10870,5/5/2025,1112192065530490000000, $176.362 
10871,7/5/2025,3622546757575540000000, $63.609 
10872,9/5/2025,7168192492596300000000, $125.228 
10873,8/5/2025,8327358679900400000000, $129.109 
10874,5/5/2025,5468347189492110000000, $52.871 
10875,2/5/2025,8956755084607460000000, $78.744 
10876,2/5/2025,4739093289474880000000, $107.024 
10877,11/5/2025,2047835249457480000000, $191.903 
10878,9/5/2025,8469153896754610000000, $97.204 
10879,1/5/2025,7863471034839500000000, $149.295 
10880,9/5/2025,4649132091620120000000, $113.235 
10881,6/5/2025,4058688834338790000000, $76.138 
10882,14/5/2025,4058688834338790000000, $66.669 
10883,15/5/2025,8466841099794280000000, $115.780 
10884,14/5/2025,2047835249457480000000, $56.484 
10885,11/5/2025,2281135864391360000000, $153.238 
10886,9/5/2025,1112192065530490000000, $196.354 
10887,2/5/2025,1424460508640730000000, $103.297 
10888,11/5/2025,4462155701852230000000, $190.540 
10889,2/5/2025,9090011910089050000000, $65.968 
10890,8/5/2025,7138512868566790000000, $153.336 
10891,3/5/2025,6049589250331260000000, $130.663 
10892,1/5/2025,8944383491849780000000, $164.469 
10893,9/5/2025,5846237021143900000000, $181.661 
10894,7/5/2025,5103976690518920000000, $74.481 
10895,14/5/2025,9485782608370420000000, $86.676 
10896,15/5/2025,4462155701852230000000, $67.050 
10897,9/5/2025,9391219716521860000000, $188.584 
10898,7/5/2025,3967038078211300000000, $122.954 
10899,14/5/2025,8671363847364540000000, $56.328 
10900,1/5/2025,4625104199305210000000, $67.468 
10901,3/5/2025,8672747146995710000000, $70.756 
10902,10/5/2025,1529399085474410000000, $84.047 
10903,8/5/2025,8552897590627620000000, $98.163 
10904,8/5/2025,8913811465076470000000, $105.978 
10905,8/5/2025,5465692922711630000000, $129.874 
10906,2/5/2025,8149043925352400000000, $145.606 
10907,3/5/2025,7900703138674360000000, $133.032 
10908,15/5/2025,3392326707794260000000, $141.765 
10909,13/5/2025,4198878848270070000000, $53.535 
10910,7/5/2025,8899158762922760000000, $153.088 
10911,13/5/2025,8899158762922760000000, $101.595 
10912,7/5/2025,8672747146995710000000, $163.423 
10913,1/5/2025,5930181715250340000000, $63.510 
10914,15/5/2025,9301914663635570000000, $98.742 
10915,15/5/2025,6927359023042170000000, $142.725 
10916,1/5/2025,8327358679900400000000, $189.772 
10917,11/5/2025,8445671467790750000000, $166.319 
10918,15/5/2025,3622546757575540000000, $64.336 
10919,15/5/2025,5986565278541760000000, $183.181 
10920,9/5/2025,5120658000397530000000, $133.703 
10921,10/5/2025,7657255516105140000000, $64.163 
10922,6/5/2025,2898753242884000000000, $171.653 
10923,13/5/2025,4609186475649680000000, $68.313 
10924,14/5/2025,4203623168121110000000, $180.281 
10925,11/5/2025,3354991467350240000000, $193.028 
10926,8/5/2025,3747440670864670000000, $113.174 
10927,3/5/2025,7168192492596300000000, $68.259 
10928,14/5/2025,4203623168121110000000, $159.841 
10929,9/5/2025,2548682223996000000000, $73.185 
10930,7/5/2025,2476716673525860000000, $104.101 
10931,14/5/2025,9798767349218530000000, $81.719 
10932,12/5/2025,4006646858395060000000, $86.397 
10933,1/5/2025,3392326707794260000000, $162.167 
10934,11/5/2025,5103976690518920000000, $107.432 
10935,12/5/2025,9918705234345920000000, $116.095 
10936,9/5/2025,5103976690518920000000, $143.286 
10937,11/5/2025,7953401268952790000000, $158.857 
10938,13/5/2025,6062510864724680000000, $147.713 
10939,7/5/2025,8555737009968730000000, $127.571 
10940,10/5/2025,4625104199305210000000, $110.761 
10941,1/5/2025,5738542183850040000000, $93.164 
10942,10/5/2025,7168192492596300000000, $105.282 
10943,13/5/2025,6049589250331260000000, $152.440 
10944,1/5/2025,4756975101210820000000, $123.322 
10945,10/5/2025,8466841099794280000000, $111.504 
10946,5/5/2025,6097490679148810000000, $115.055 
10947,7/5/2025,5468347189492110000000, $139.328 
10948,12/5/2025,9959869731196110000000, $190.380 
10949,9/5/2025,9873052363609460000000, $150.663 
10950,10/5/2025,4756975101210820000000, $108.016 
10951,13/5/2025,4532573105843790000000, $162.343 
10952,10/5/2025,8466841099794280000000, $193.390 
10953,3/5/2025,5846237021143900000000, $195.992 
10954,15/5/2025,4141229099761540000000, $161.348 
10955,3/5/2025,9485782608370420000000, $103.688 
10956,5/5/2025,9531471274862790000000, $177.582 
10957,15/5/2025,4198878848270070000000, $143.271 
10958,12/5/2025,8466841099794280000000, $60.882 
10959,9/5/2025,8899158762922760000000, $175.763 
10960,2/5/2025,4532573105843790000000, $187.173 
10961,7/5/2025,5986565278541760000000, $147.936 
10962,5/5/2025,4532573105843790000000, $193.316 
10963,1/5/2025,8466841099794280000000, $73.738 
10964,8/5/2025,2129873779400220000000, $124.273 
10965,15/5/2025,7899686173854950000000, $93.356 
10966,5/5/2025,2314407897385040000000, $115.054 
10967,6/5/2025,9786775943413510000000, $164.822 
10968,6/5/2025,7152486951219100000000, $101.480 
10969,15/5/2025,3253840470755770000000, $95.955 
10970,13/5/2025,7138512868566790000000, $105.513 
10971,8/5/2025,6522317459479750000000, $134.256 
10972,14/5/2025,8899158762922760000000, $101.416 
10973,14/5/2025,9531471274862790000000, $85.378 
10974,12/5/2025,4006646858395060000000, $50.157 
10975,14/5/2025,9736513593323050000000, $194.896 
10976,5/5/2025,6793018414117640000000, $154.051 
10977,11/5/2025,9090011910089050000000, $167.298 
10978,6/5/2025,4921783310033160000000, $93.945 
10979,15/5/2025,3139598518491610000000, $100.562 
10980,5/5/2025,5444310699074410000000, $197.427 
10981,9/5/2025,2129873779400220000000, $140.290 
10982,9/5/2025,1424460508640730000000, $181.561 
10983,3/5/2025,9959869731196110000000, $193.435 
10984,15/5/2025,9798767349218530000000, $130.831 
10985,12/5/2025,3139598518491610000000, $162.348 
10986,2/5/2025,9391219716521860000000, $102.939 
10987,12/5/2025,6793018414117640000000, $186.069 
10988,15/5/2025,7953401268952790000000, $130.377 
10989,5/5/2025,5117305773618830000000, $194.752 
10990,5/5/2025,9736513593323050000000, $139.790 
10991,10/5/2025,8671363847364540000000, $150.699 
10992,12/5/2025,9090011910089050000000, $165.808 
10993,11/5/2025,2645474487824410000000, $198.950 
10994,12/5/2025,9873052363609460000000, $139.125 
10995,5/5/2025,9748929398242090000000, $113.483 
10996,7/5/2025,5513026903129130000000, $174.885 
10997,11/5/2025,2281135864391360000000, $72.355 
10998,12/5/2025,9873052363609460000000, $97.773 
10999,11/5/2025,2772929965369000000000, $84.916 
11000,3/5/2025,6758376167184140000000, $82.443 
11001,11/5/2025,4279197314180250000000, $77.230 
11002,10/5/2025,5117305773618830000000, $66.578 
11003,8/5/2025,2567099084090720000000, $153.332 
11004,9/5/2025,9064821306055800000000, $163.076 
11005,12/5/2025,4561779673192690000000, $134.813 
11006,1/5/2025,6758376167184140000000, $123.992 
11007,5/5/2025,5782501953513740000000, $77.695 
11008,7/5/2025,4141229099761540000000, $167.938 
11009,7/5/2025,7863471034839500000000, $57.674 
11010,7/5/2025,2003509300646090000000, $181.655 
11011,8/5/2025,8944383491849780000000, $59.533 
11012,14/5/2025,8203993523394500000000, $176.879 
11013,3/5/2025,4756975101210820000000, $118.698 
11014,6/5/2025,7997907978126240000000, $161.491 
11015,10/5/2025,4022832933031750000000, $159.259 
11016,10/5/2025,5120658000397530000000, $137.337 
11017,14/5/2025,6097490679148810000000, $154.392 
11018,11/5/2025,3253840470755770000000, $124.251 
11019,4/5/2025,4921783310033160000000, $179.009 
11020,6/5/2025,3354991467350240000000, $174.151 
11021,9/5/2025,3967038078211300000000, $68.014 
11022,12/5/2025,4921783310033160000000, $58.096 
11023,1/5/2025,9649641498478330000000, $89.675 
11024,7/5/2025,7340960534911110000000, $156.189 
11025,12/5/2025,4279197314180250000000, $175.887 
11026,15/5/2025,4203623168121110000000, $103.657 
11027,11/5/2025,1686688768285500000000, $58.083 
11028,6/5/2025,5120658000397530000000, $171.917 
11029,7/5/2025,4609186475649680000000, $174.182 
11030,1/5/2025,8956755084607460000000, $194.201 
11031,2/5/2025,3967038078211300000000, $127.364 
11032,8/5/2025,2399512060225930000000, $68.398 
11033,2/5/2025,5973855585697530000000, $136.605 
11034,12/5/2025,6871877630907340000000, $177.103 
11035,4/5/2025,2281135864391360000000, $180.450 
11036,7/5/2025,8149043925352400000000, $90.897 
11037,8/5/2025,4532573105843790000000, $81.055 
11038,2/5/2025,1135532276120800000000, $131.404 
11039,15/5/2025,2399512060225930000000, $51.893 
11040,8/5/2025,2003509300646090000000, $171.275 
11041,10/5/2025,6927359023042170000000, $160.806 
11042,10/5/2025,2129873779400220000000, $168.372 
11043,5/5/2025,3903575001225800000000, $164.966 
11044,15/5/2025,5846237021143900000000, $110.252 
11045,8/5/2025,7997907978126240000000, $189.904 
11046,4/5/2025,4006646858395060000000, $67.336 
11047,7/5/2025,8776118204857300000000, $183.736 
11048,3/5/2025,6758376167184140000000, $78.211 
11049,11/5/2025,3154817750445590000000, $198.043 
11050,10/5/2025,4203623168121110000000, $67.286 
11051,2/5/2025,7863471034839500000000, $157.439 
11052,5/5/2025,7168192492596300000000, $145.395 
11053,12/5/2025,9649641498478330000000, $163.047 
11054,13/5/2025,1599906229584790000000, $137.029 
11055,11/5/2025,9786775943413510000000, $85.299 
11056,7/5/2025,5513026903129130000000, $71.831 
11057,12/5/2025,3903575001225800000000, $196.645 
11058,13/5/2025,7899686173854950000000, $140.137 
11059,14/5/2025,8445671467790750000000, $163.385 
11060,14/5/2025,4279197314180250000000, $112.200 
11061,14/5/2025,3154817750445590000000, $68.958 
11062,6/5/2025,4058688834338790000000, $101.870 
11063,4/5/2025,3967038078211300000000, $84.744 
11064,10/5/2025,2047835249457480000000, $138.036 
11065,5/5/2025,9873052363609460000000, $74.662 
11066,14/5/2025,5468347189492110000000, $156.813 
11067,7/5/2025,9098586370061070000000, $133.515 
11068,11/5/2025,3542404477456310000000, $153.500 
11069,8/5/2025,5846237021143900000000, $57.062 
11070,7/5/2025,3154817750445590000000, $111.819 
11071,6/5/2025,8306963095360180000000, $176.989 
11072,9/5/2025,6097490679148810000000, $86.408 
11073,7/5/2025,4649132091620120000000, $81.736 
11074,9/5/2025,1529399085474410000000, $148.702 
11075,12/5/2025,7997907978126240000000, $165.825 
11076,3/5/2025,4207339942053770000000, $164.912 
11077,1/5/2025,3253840470755770000000, $109.935 
11078,6/5/2025,2645474487824410000000, $159.195 
11079,1/5/2025,1529399085474410000000, $135.354 
11080,6/5/2025,7953401268952790000000, $98.529 
11081,14/5/2025,2645474487824410000000, $87.692 
11082,6/5/2025,3747440670864670000000, $166.509 
11083,9/5/2025,3154817750445590000000, $167.613 
11084,11/5/2025,2337100263831370000000, $127.176 
11085,12/5/2025,2567099084090720000000, $147.013 
11086,5/5/2025,3266747550821390000000, $127.196 
11087,1/5/2025,7953401268952790000000, $95.562 
11088,4/5/2025,9391219716521860000000, $184.615 
11089,3/5/2025,6871877630907340000000, $151.350 
11090,11/5/2025,7863471034839500000000, $154.688 
11091,6/5/2025,9748929398242090000000, $197.991 
11092,14/5/2025,4198878848270070000000, $126.384 
11093,9/5/2025,7900703138674360000000, $60.074 
11094,14/5/2025,1529399085474410000000, $73.934 
11095,11/5/2025,3542404477456310000000, $138.775 
11096,12/5/2025,4649132091620120000000, $165.232 
11097,10/5/2025,2399512060225930000000, $150.257 
11098,6/5/2025,4919495851948610000000, $163.659 
11099,11/5/2025,9064821306055800000000, $157.268 
11100,12/5/2025,7138512868566790000000, $75.039 
11101,9/5/2025,4462155701852230000000, $157.765 
11102,11/5/2025,4919495851948610000000, $177.538 
11103,8/5/2025,9485782608370420000000, $166.035 
11104,9/5/2025,4985434974457620000000, $146.680 
11105,9/5/2025,9531471274862790000000, $172.094 
11106,4/5/2025,7900703138674360000000, $96.704 
11107,5/5/2025,8899158762922760000000, $195.673 
11108,6/5/2025,8149043925352400000000, $193.067 
11109,15/5/2025,9798767349218530000000, $73.050 
11110,13/5/2025,9391219716521860000000, $76.650 
11111,8/5/2025,7152486951219100000000, $108.380 
11112,15/5/2025,7463433831270050000000, $114.368 
11113,13/5/2025,7168192492596300000000, $112.525 
11114,9/5/2025,2003509300646090000000, $99.124 
11115,8/5/2025,3154817750445590000000, $106.736 
11116,4/5/2025,3266747550821390000000, $75.980 
